company_name,ats_platform,token,api_url,active,notes
AppCharge,scrape,https://www.appcharge.com/careers,https://www.appcharge.com/careers,false,scanned; no open Israel roles now (suspect cleared)
Any.do,scrape,https://www.any.do/careers,https://www.any.do/careers,false,scanned; no open Israel roles now
Duve,scrape,https://duve.com/careers/,https://duve.com/careers/,false,scanned; no open Israel roles now
SavorEat,scrape,https://www.savoreat.com/careers,https://www.savoreat.com/careers,false,scanned; no open Israel roles now (suspect cleared)
Chunk Foods,scrape,https://www.chunkfoods.com/careers,https://www.chunkfoods.com/careers,false,scanned; no open Israel roles now (suspect cleared)
Amai Proteins,scrape,https://www.amaiproteins.com/careers,https://www.amaiproteins.com/careers,false,scanned; no open Israel roles now
Versatile,scrape,https://versatile.ai/careers/,https://versatile.ai/careers/,false,scanned; no open Israel roles now (suspect cleared)
Comeet,scrape,https://www.comeet.com/careers,https://www.comeet.com/careers,false,scanned; no open Israel roles now
LexCheck,scrape,https://www.lexcheck.com/careers,https://www.lexcheck.com/careers,false,scanned; no open Israel roles now
ThriveDX,scrape,https://thrivedx.com/careers,https://thrivedx.com/careers,false,unreachable; could not scan
CytoReason,scrape,https://www.cytoreason.com/careers/,https://www.cytoreason.com/careers/,false,scanned; no open Israel roles now
aiOla,scrape,https://aiola.com/careers/,https://aiola.com/careers/,false,scanned; no open Israel roles now
SQream,scrape,https://sqream.com/careers/,https://sqream.com/careers/,false,scanned; no open Israel roles now
Sightfull,scrape,https://www.sightfull.com/careers,https://www.sightfull.com/careers,false,unreachable; could not scan
NeuroBlade,scrape,https://www.neuroblade.com/careers/,https://www.neuroblade.com/careers/,false,scanned; no open Israel roles now
Qodo,scrape,https://www.qodo.ai/careers/,https://www.qodo.ai/careers/,false,scanned; no open Israel roles now (suspect cleared)
Komodor,scrape,https://komodor.com/careers/,https://komodor.com/careers/,false,scanned; no open Israel roles now (suspect cleared)
Run:ai,scrape,https://www.run.ai/careers,https://www.run.ai/careers,false,scanned; no open Israel roles now
Mobb,scrape,https://www.mobb.ai/careers,https://www.mobb.ai/careers,false,scanned; no open Israel roles now
L7 Defense,scrape,https://www.l7defense.com/careers/,https://www.l7defense.com/careers/,false,unreachable; could not scan
Andromeda Security,scrape,https://www.andromedasecurity.com/careers,https://www.andromedasecurity.com/careers,false,scanned; no open Israel roles now
Privya,scrape,https://www.privya.ai/careers,https://www.privya.ai/careers,false,scanned; no open Israel roles now
Gutsy,scrape,https://www.gutsy.com/careers,https://www.gutsy.com/careers,false,unreachable; could not scan
Hudson Rock,scrape,https://www.hudsonrock.com/careers,https://www.hudsonrock.com/careers,false,scanned; no open Israel roles now
Sternum,scrape,https://sternumiot.com/careers/,https://sternumiot.com/careers/,false,scanned; no open Israel roles now
Sepio,scrape,https://sepiocyber.com/careers/,https://sepiocyber.com/careers/,false,scanned; no open Israel roles now
SIGA OT Solutions,scrape,https://sigasec.com/careers/,https://sigasec.com/careers/,false,scanned; no open Israel roles now
LayerX Security,scrape,https://layerxsecurity.com/careers/,https://layerxsecurity.com/careers/,false,scanned; no open Israel roles now
Refine Intelligence,scrape,https://www.refine-intelligence.com/careers,https://www.refine-intelligence.com/careers,false,unreachable; could not scan
Findings,scrape,https://www.findings.co/careers,https://www.findings.co/careers,false,scanned; no open Israel roles now
DeepKeep,scrape,https://www.deepkeep.ai/careers,https://www.deepkeep.ai/careers,false,scanned; no open Israel roles now
Otterize,scrape,https://otterize.com/careers,https://otterize.com/careers,false,scanned; no open Israel roles now
Allot,scrape,https://www.allot.com/careers/,https://www.allot.com/careers/,false,scanned; no open Israel roles now
Secret Double Octopus,scrape,https://doubleoctopus.com/careers/,https://doubleoctopus.com/careers/,false,scanned; no open Israel roles now
Fordefi,scrape,https://fordefi.com/careers,https://fordefi.com/careers,false,scanned; no open Israel roles now
QuantLR,scrape,https://www.quantlr.com/careers,https://www.quantlr.com/careers,false,scanned; no open Israel roles now
Chaos Labs,scrape,https://jobs.lever.co/chaoslabs,https://jobs.lever.co/chaoslabs,false,scanned; no open Israel roles now
Splitit,scrape,https://www.splitit.com/careers/,https://www.splitit.com/careers/,false,scanned; no open Israel roles now
Sedric,scrape,https://www.sedric.ai/careers,https://www.sedric.ai/careers,false,scanned; no open Israel roles now
Sunbit,scrape,https://www.sunbit.com/careers/,https://www.sunbit.com/careers/,false,scanned; no open Israel roles now (suspect cleared)
Tarya,scrape,https://www.tarya.com/careers,https://www.tarya.com/careers,false,scanned; no open Israel roles now
Wobi,scrape,https://www.wobi.co.il/careers,https://www.wobi.co.il/careers,false,scanned; no open Israel roles now
Orbs,scrape,https://www.orbs.com/careers/,https://www.orbs.com/careers/,false,scanned; no open Israel roles now
Effectiv,scrape,https://www.effectiv.ai/careers,https://www.effectiv.ai/careers,false,unreachable; could not scan
Colu,scrape,https://www.colu.com/careers,https://www.colu.com/careers,false,scanned; no open Israel roles now
Fibonatix,scrape,https://www.fibonatix.com/careers,https://www.fibonatix.com/careers,false,scanned; no open Israel roles now
Tranzila,scrape,https://www.tranzila.com/careers,https://www.tranzila.com/careers,false,scanned; no open Israel roles now
Vesttoo,scrape,https://www.vesttoo.com/careers,https://www.vesttoo.com/careers,false,unreachable; could not scan
RAAAM Memory Technologies,scrape,https://www.raaam-tech.com/careers/,https://www.raaam-tech.com/careers/,false,scanned; no open Israel roles now (suspect cleared)
Blaize,scrape,https://www.blaize.com/careers/,https://www.blaize.com/careers/,false,scanned; no open Israel roles now
NewPhotonics,scrape,https://www.newphotonics.com/careers/,https://www.newphotonics.com/careers/,false,scanned; no open Israel roles now
Stratasys,scrape,https://www.stratasys.com/en/careers/,https://www.stratasys.com/en/careers/,false,scanned; no open Israel roles now
Foretellix,scrape,https://www.foretellix.com/careers/,https://www.foretellix.com/careers/,false,scanned; no open Israel roles now
Cartica AI,scrape,https://www.cartica.ai/careers,https://www.cartica.ai/careers,false,unreachable; could not scan
Addionics,scrape,https://www.addionics.com/careers,https://www.addionics.com/careers,false,scanned; no open Israel roles now
Brenmiller Energy,scrape,https://bren-energy.com/careers/,https://bren-energy.com/careers/,false,scanned; no open Israel roles now
UBQ Materials,recruitee,ubqmaterials,https://ubqmaterials.recruitee.com/api/offers/,true,deep-resolved; 1/0 IL
Doral Energy,scrape,https://www.doral-energy.com/careers/,https://www.doral-energy.com/careers/,false,scanned; no open Israel roles now
N-Drip,scrape,https://n-drip.com/careers/,https://n-drip.com/careers/,false,scanned; no open Israel roles now (suspect cleared)
Fieldin,scrape,https://www.fieldin.com/careers/,https://www.fieldin.com/careers/,false,scanned; no open Israel roles now
Lavie Bio,scrape,https://www.laviebio.com/careers/,https://www.laviebio.com/careers/,false,unreachable; could not scan
Temi (Robotemi),scrape,https://www.robotemi.com/careers/,https://www.robotemi.com/careers/,false,scanned; no open Israel roles now
XACT Robotics,scrape,https://www.xactrobotics.com/careers/,https://www.xactrobotics.com/careers/,false,scanned; no open Israel roles now (suspect cleared)
NSLComm,scrape,https://www.nslcomm.com/careers,https://www.nslcomm.com/careers,false,scanned; no open Israel roles now
Airspan Networks,scrape,https://www.airspan.com/careers/,https://www.airspan.com/careers/,false,scanned; no open Israel roles now
DockTech,scrape,https://www.docktech.io/careers,https://www.docktech.io/careers,false,scanned; no open Israel roles now
Rafael Advanced Defense Systems,scrape,https://www.rafael.co.il/careers/,https://www.rafael.co.il/careers/,false,scanned; no open Israel roles now
SpearUAV,scrape,https://spearuav.com/careers/,https://spearuav.com/careers/,false,scanned; no open Israel roles now (suspect cleared)
Tritone Technologies,scrape,https://tritoneam.com/careers/,https://tritoneam.com/careers/,false,scanned; no open Israel roles now
Amazon Israel,scrape,https://www.amazon.jobs/en/locations/israel,https://www.amazon.jobs/en/locations/israel,false,scanned; no open Israel roles now
Micron Israel,scrape,https://careers.micron.com/careers,https://careers.micron.com/careers,false,scanned; no open Israel roles now
Salesforce Israel,workday,salesforce/External_Career_Site,https://salesforce.wd12.myworkdayjobs.com/wday/cxs/salesforce/External_Career_Site/jobs,true,deep-resolved; 15/14 IL
Cadence Israel,workday,cadence/External_Careers,https://cadence.wd1.myworkdayjobs.com/wday/cxs/cadence/External_Careers/jobs,true,deep-resolved; 10/8 IL
GE HealthCare Israel,scrape,https://jobs.gecareers.com/healthcare/global/en,https://jobs.gecareers.com/healthcare/global/en,false,unreachable; could not scan
Samsung Israel,scrape,https://www.samsung.com/il/careers/,https://www.samsung.com/il/careers/,false,scanned; no open Israel roles now
Sight Diagnostics,scrape,https://www.sightdx.com/careers,https://www.sightdx.com/careers,false,scanned; no open Israel roles now
Sweetch,scrape,https://www.sweetch.com/careers,https://www.sweetch.com/careers,false,scanned; no open Israel roles now
TytoCare,scrape,https://www.tytocare.com/careers/,https://www.tytocare.com/careers/,false,scanned; no open Israel roles now (suspect cleared)
Belong.Life,scrape,https://belong.life/careers/,https://belong.life/careers/,false,scanned; no open Israel roles now
CorNeat Vision,scrape,https://www.corneat.com/careers,https://www.corneat.com/careers,false,scanned; no open Israel roles now
Sanolla,scrape,https://sanolla.com/careers/,https://sanolla.com/careers/,false,scanned; no open Israel roles now
Tamar Robotics,scrape,https://www.tamar-robotics.com/careers,https://www.tamar-robotics.com/careers,false,unreachable; could not scan
NRGene,scrape,https://www.nrgene.com/careers/,https://www.nrgene.com/careers/,false,scanned; no open Israel roles now
Curesponse,scrape,https://curesponse.com/careers,https://curesponse.com/careers,false,scanned; no open Israel roles now
Medial EarlySign,scrape,https://earlysign.com/careers/,https://earlysign.com/careers/,false,unreachable; could not scan
Gina Life,scrape,https://www.gina.life/jobs,https://www.gina.life/jobs,false,scanned via brightdata; no open Israel roles now
Continuse Biometrics,scrape,https://www.continuse.com/careers,https://www.continuse.com/careers,false,scanned; no open Israel roles now
ElMindA,scrape,https://elminda.com/careers,https://elminda.com/careers,false,unreachable; could not scan
Somatix,scrape,https://www.somatixinc.com/careers,https://www.somatixinc.com/careers,false,unreachable; could not scan
KLA,workday,kla/Search,https://kla.wd1.myworkdayjobs.com/wday/cxs/kla/Search/jobs,true,deep-resolved; 40/40 IL
AMD,scrape,https://careers.amd.com/careers-home/jobs?location=Israel,https://careers.amd.com/careers-home/jobs?location=Israel,false,scanned; no open Israel roles now (suspect cleared)
Synopsys,scrape,https://sjobs.brassring.com/TGnewUI/Search/Home/Home?partnerid=25235&siteid=5359,https://sjobs.brassring.com/TGnewUI/Search/Home/Home?partnerid=25235&siteid=5359,false,unreachable; could not scan
Samsung,scrape,https://www.samsung.com/il/aboutsamsung/careers/,https://www.samsung.com/il/aboutsamsung/careers/,false,scanned; no open Israel roles now
VMware (Broadcom),scrape,https://broadcom.wd1.myworkdayjobs.com/External_Career,https://broadcom.wd1.myworkdayjobs.com/External_Career,false,scanned; no open Israel roles now
Splunk (Cisco),scrape,https://www.splunk.com/en_us/careers.html,https://www.splunk.com/en_us/careers.html,false,scanned; no open Israel roles now
Pinterest,scrape,https://www.pinterestcareers.com/jobs/,https://www.pinterestcareers.com/jobs/,false,scanned; no open Israel roles now
Airbnb,scrape,https://careers.airbnb.com/positions/,https://careers.airbnb.com/positions/,false,scanned; no open Israel roles now
Unity,scrape,https://job-boards.greenhouse.io/unity3d,https://job-boards.greenhouse.io/unity3d,false,scanned; no open Israel roles now
Goldman Sachs,scrape,https://www.goldmansachs.com/careers/,https://www.goldmansachs.com/careers/,false,scanned; no open Israel roles now
Stryker,scrape,https://stryker.wd1.myworkdayjobs.com/StrykerCareers,https://stryker.wd1.myworkdayjobs.com/StrykerCareers,false,scanned; no open Israel roles now
3M,scrape,https://www.3m.com/jobs,https://www.3m.com/jobs,false,scanned via brightdata; no open Israel roles now
Sanofi,scrape,https://jobs.sanofi.com/en/search-jobs/Israel,https://jobs.sanofi.com/en/search-jobs/Israel,false,scanned; no open Israel roles now (suspect cleared)
Autoliv,scrape,https://www.autoliv.com/careers,https://www.autoliv.com/careers,false,scanned; no open Israel roles now
Siemens,scrape,https://jobs.siemens.com/careers?location=Israel,https://jobs.siemens.com/careers?location=Israel,false,scanned; no open Israel roles now
Valeo,scrape,https://jobs.valeo.com/en/search-jobs/Israel,https://jobs.valeo.com/en/search-jobs/Israel,false,unreachable; could not scan
Procter & Gamble,scrape,https://www.pgcareers.com/global/en/search-results?keywords=Israel,https://www.pgcareers.com/global/en/search-results?keywords=Israel,false,scanned; no open Israel roles now
Deutsche Bank,scrape,https://careers.db.com/,https://careers.db.com/,false,scanned; no open Israel roles now
Deutsche Post DHL,scrape,https://careers.dhl.com/global/en/search-results?keywords=Israel,https://careers.dhl.com/global/en/search-results?keywords=Israel,false,scanned; no open Israel roles now (suspect cleared)
Proofpoint,scrape,https://www.proofpoint.com/us/company/careers,https://www.proofpoint.com/us/company/careers,false,scanned; no open Israel roles now
Sony (PlayStation),scrape,https://www.playstation.com/en-us/corporate/about/careers/,https://www.playstation.com/en-us/corporate/about/careers/,false,scanned; no open Israel roles now
UBS,scrape,https://www.ubs.com/global/en/careers.html,https://www.ubs.com/global/en/careers.html,false,scanned; no open Israel roles now
Verizon,scrape,https://mycareer.verizon.com/,https://mycareer.verizon.com/,false,scanned; no open Israel roles now
Skoda / Volkswagen Group,scrape,https://www.volkswagen-group.com/en/careers-15801,https://www.volkswagen-group.com/en/careers-15801,false,scanned; no open Israel roles now
Talon Cyber Security,scrape,https://talon-sec.com/careers/,https://talon-sec.com/careers/,false,scanned; no open Israel roles now
Decart,scrape,https://www.decart.ai/careers,https://www.decart.ai/careers,false,scanned; no open Israel roles now
Magic Software,scrape,https://www.magicsoftware.com/careers/,https://www.magicsoftware.com/careers/,false,scanned; no open Israel roles now
LightSolver,scrape,https://www.lightsolver.com/careers,https://www.lightsolver.com/careers,false,scanned; no open Israel roles now
Israel Aerospace Industries,scrape,https://www.iai.co.il/careers,https://www.iai.co.il/careers,false,scanned; no open Israel roles now
BlueBird Aero Systems,scrape,https://www.bluebird-uav.com/careers,https://www.bluebird-uav.com/careers,false,scanned; no open Israel roles now
PlayerMaker,scrape,https://www.playermaker.com/jobs,https://www.playermaker.com/jobs,false,scanned via brightdata; no open Israel roles now
40Seas,scrape,https://www.40seas.com/careers,https://www.40seas.com/careers,false,scanned; no open Israel roles now (suspect cleared)
Talenya,scrape,https://www.talenya.com/careers,https://www.talenya.com/careers,false,scanned; no open Israel roles now
Hippo,greenhouse,hippo70,https://boards-api.greenhouse.io/v1/boards/hippo70/jobs,true,deep-resolved; 24/0 IL
BlueGreen Water Technologies,scrape,https://bgtechs.com/careers,https://bgtechs.com/careers,false,unreachable; could not scan
Vertical Field,scrape,https://www.verticalfield.com/careers/,https://www.verticalfield.com/careers/,false,scanned via brightdata; no open Israel roles now
EyeClick,scrape,https://www.eyeclick.com/careers,https://www.eyeclick.com/careers,false,scanned; no open Israel roles now
QEDIT,scrape,https://qed-it.com/careers,https://qed-it.com/careers,false,scanned; no open Israel roles now
Voiceitt,scrape,https://www.voiceitt.com/careers,https://www.voiceitt.com/careers,false,scanned; no open Israel roles now
Velox,scrape,https://www.veloxprint.com/careers,https://www.veloxprint.com/careers,false,unreachable; could not scan
Criaterra,scrape,https://www.criaterra.com/careers,https://www.criaterra.com/careers,false,scanned; no open Israel roles now
Telrad Networks,scrape,https://www.telrad.com/careers,https://www.telrad.com/careers,false,scanned; no open Israel roles now
Namogoo,scrape,https://www.namogoo.com/careers/,https://www.namogoo.com/careers/,false,scanned; no open Israel roles now
Bigabid,scrape,https://www.bigabid.com/careers/,https://www.bigabid.com/careers/,false,scanned; no open Israel roles now
Rivery,scrape,https://rivery.io/careers/,https://rivery.io/careers/,false,scanned; no open Israel roles now
SimilarTech,scrape,https://www.similartech.com/about,https://www.similartech.com/about,false,unreachable; could not scan
Crazy Labs,scrape,https://www.crazylabs.com/careers/,https://www.crazylabs.com/careers/,false,scanned; no open Israel roles now (suspect cleared)
Beach Bum,scrape,https://www.beachbumltd.com/careers,https://www.beachbumltd.com/careers,false,unreachable; could not scan
Innplay Labs,scrape,https://www.innplaylabs.com/careers,https://www.innplaylabs.com/careers,false,scanned; no open Israel roles now
Beamr,scrape,https://beamr.com/careers/,https://beamr.com/careers/,false,scanned; no open Israel roles now
Feedvisor,scrape,https://feedvisor.com/careers/,https://feedvisor.com/careers/,false,scanned; no open Israel roles now
Promo.com,scrape,https://promo.com/careers,https://promo.com/careers,false,scanned; no open Israel roles now
FairFly,scrape,https://fairfly.com/careers/,https://fairfly.com/careers/,false,scanned; no open Israel roles now
Steakholder Foods,scrape,https://steakholderfoods.com/careers/,https://steakholderfoods.com/careers/,false,scanned; no open Israel roles now
More Foods,scrape,https://www.morefoods.co/careers,https://www.morefoods.co/careers,false,scanned; no open Israel roles now
Brevel,scrape,https://www.brevel.eu/careers,https://www.brevel.eu/careers,false,unreachable; could not scan
Constru,scrape,https://www.constru.ai/careers,https://www.constru.ai/careers,false,scanned; no open Israel roles now
Fetcher,scrape,https://fetcher.ai/careers,https://fetcher.ai/careers,false,scanned; no open Israel roles now
Matific,scrape,https://www.matific.com/careers/,https://www.matific.com/careers/,false,scanned; no open Israel roles now
Immunai,scrape,https://www.immunai.com/careers,https://www.immunai.com/careers,false,scanned; no open Israel roles now (suspect cleared)
Tabnine,scrape,https://www.tabnine.com/careers,https://www.tabnine.com/careers,false,scanned; no open Israel roles now
Datagen,scrape,https://datagen.tech/careers/,https://datagen.tech/careers/,false,unreachable; could not scan
Upsolver,scrape,https://www.upsolver.com/careers,https://www.upsolver.com/careers,false,unreachable; could not scan
Anodot,scrape,https://www.anodot.com/careers/,https://www.anodot.com/careers/,false,scanned; no open Israel roles now
Hailo,scrape,https://hailo.ai/careers/,https://hailo.ai/careers/,false,scanned; no open Israel roles now (suspect cleared)
Mend,scrape,https://www.mend.io/careers/,https://www.mend.io/careers/,false,scanned; no open Israel roles now
BigPanda,scrape,https://www.bigpanda.io/careers/,https://www.bigpanda.io/careers/,true,deep-scrape; 1 Israel jobs
Firefly,scrape,https://www.firefly.ai/careers,https://www.firefly.ai/careers,false,scanned; no open Israel roles now (suspect cleared)
Backslash Security,scrape,https://www.backslash.security/careers,https://www.backslash.security/careers,false,scanned; no open Israel roles now
Rezonate,scrape,https://www.rezonate.io/jobs,https://www.rezonate.io/jobs,false,scanned via brightdata; no open Israel roles now
Anetac,scrape,https://www.anetac.com/careers,https://www.anetac.com/careers,false,scanned via brightdata; no open Israel roles now
Velotix,scrape,https://www.velotix.ai/careers/,https://www.velotix.ai/careers/,false,scanned; no open Israel roles now
CyberProof,scrape,https://www.cyberproof.com/careers/,https://www.cyberproof.com/careers/,false,scanned; no open Israel roles now (suspect cleared)
Cyabra,scrape,https://cyabra.com/careers/,https://cyabra.com/careers/,false,scanned; no open Israel roles now
Karamba Security,scrape,https://karambasecurity.com/careers,https://karambasecurity.com/careers,false,scanned; no open Israel roles now (suspect cleared)
SecuriThings,scrape,https://www.securithings.com/careers/,https://www.securithings.com/careers/,false,scanned; no open Israel roles now (suspect cleared)
IRONSCALES,scrape,https://ironscales.com/company/careers,https://ironscales.com/company/careers,false,scanned; no open Israel roles now
Seraphic Security,scrape,https://seraphicsecurity.com/careers/,https://seraphicsecurity.com/careers/,false,scanned; no open Israel roles now
Trustmi,scrape,https://www.trustmi.ai/careers,https://www.trustmi.ai/careers,false,scanned; no open Israel roles now
Pillar Security,scrape,https://jobs.lever.co/pillar,https://jobs.lever.co/pillar,false,scanned; no open Israel roles now
Knostic,scrape,https://www.knostic.ai/careers,https://www.knostic.ai/careers,false,scanned; no open Israel roles now
Check Point Software,smartrecruiters,CheckPointSoftwareTechnologies2,https://api.smartrecruiters.com/v1/companies/CheckPointSoftwareTechnologies2/postings,true,deep-resolved; 383/83 IL
Cynamics,scrape,https://www.cynamics.ai/careers,https://www.cynamics.ai/careers,false,scanned; no open Israel roles now
Deep Instinct,scrape,https://www.deepinstinct.com/careers,https://www.deepinstinct.com/careers,false,scanned; no open Israel roles now (suspect cleared)
GK8,scrape,https://www.gk8.io/careers/,https://www.gk8.io/careers/,false,scanned; no open Israel roles now
Cyberbit,scrape,https://www.cyberbit.com/careers/,https://www.cyberbit.com/careers/,false,scanned; no open Israel roles now
Anchor,scrape,https://www.anchor.com/careers,https://www.anchor.com/careers,false,scanned; no open Israel roles now
StarkWare,scrape,https://starkware.co/careers/,https://starkware.co/careers/,false,scanned; no open Israel roles now
Nayax,scrape,https://www.nayax.com/careers/,https://www.nayax.com/careers/,false,scanned; no open Israel roles now
Simplex,scrape,https://www.simplex.com/careers/,https://www.simplex.com/careers/,false,scanned; no open Israel roles now
one zero,scrape,https://www.onezerobank.com/careers/,https://www.onezerobank.com/careers/,false,scanned; no open Israel roles now
Fairmatic,scrape,https://www.fairmatic.com/careers,https://www.fairmatic.com/careers,false,scanned via brightdata; no open Israel roles now
COTI,scrape,https://coti.io/careers,https://coti.io/careers,false,scanned; no open Israel roles now
TipRanks,scrape,https://www.tipranks.com/careers,https://www.tipranks.com/careers,false,scanned; no open Israel roles now
Neema,scrape,https://www.neema.io/careers,https://www.neema.io/careers,false,unreachable; could not scan
Sapiens,scrape,https://www.sapiens.com/careers/,https://www.sapiens.com/careers/,false,scanned; no open Israel roles now
Fuse,scrape,https://www.fuse.io/careers,https://www.fuse.io/careers,false,scanned; no open Israel roles now
PayZen,ashby,payzen-inc,https://api.ashbyhq.com/posting-api/job-board/payzen-inc,true,deep-resolved; 8/0 IL
Autotalks,scrape,https://www.auto-talks.com/careers/,https://www.auto-talks.com/careers/,false,scanned; no open Israel roles now (suspect cleared)
Camtek,scrape,https://www.camtek.com/careers/jobs,https://www.camtek.com/careers/jobs,false,scanned via brightdata; no open Israel roles now
Habana Labs (Intel),scrape,https://habana.ai/careers/,https://habana.ai/careers/,false,scanned; no open Israel roles now
Kornit Digital,scrape,https://www.kornit.com/careers/,https://www.kornit.com/careers/,false,scanned; no open Israel roles now
Cognata,scrape,https://www.cognata.com/careers/,https://www.cognata.com/careers/,false,scanned; no open Israel roles now
Otonomo,scrape,https://otonomo.io/careers/,https://otonomo.io/careers/,false,unreachable; could not scan
3DBattery,scrape,https://www.3d-battery.com/careers,https://www.3d-battery.com/careers,false,unreachable; could not scan
Nostromo Energy,scrape,https://www.nostromo.energy/careers,https://www.nostromo.energy/careers,false,scanned; no open Israel roles now
Aquarius Engines,scrape,https://aquariusengines.com/careers/,https://aquariusengines.com/careers/,false,scanned; no open Israel roles now
ECOncrete,scrape,https://econcretetech.com/careers/,https://econcretetech.com/careers/,false,scanned; no open Israel roles now
Taranis,scrape,https://www.taranis.com/careers/,https://www.taranis.com/careers/,false,scanned; no open Israel roles now
Blue White Robotics,scrape,https://www.bluewhiterobotics.com/careers,https://www.bluewhiterobotics.com/careers,false,scanned; no open Israel roles now
Salicrop,scrape,https://www.salicrop.com/careers,https://www.salicrop.com/careers,false,scanned; no open Israel roles now
Unlimited Robotics,scrape,https://www.unlimited-robotics.com/careers,https://www.unlimited-robotics.com/careers,false,scanned; no open Israel roles now
Human Xtensions,ashby,human,https://api.ashbyhq.com/posting-api/job-board/human,true,retry-resolved; 11/5 IL
SpacePharma,scrape,https://www.space4p.com/careers,https://www.space4p.com/careers,false,scanned via brightdata; no open Israel roles now
Amdocs,scrape,https://www.amdocs.com/careers,https://www.amdocs.com/careers,false,scanned; no open Israel roles now
Captain's Eye,scrape,https://www.captainseye.com/careers,https://www.captainseye.com/careers,false,scanned; no open Israel roles now
Xtend,scrape,https://www.xtend.me/careers,https://www.xtend.me/careers,false,scanned; no open Israel roles now
Plasan,scrape,https://plasan.com/careers/,https://plasan.com/careers/,false,scanned; no open Israel roles now
Intel Israel,workday,intel/External,https://intel.wd1.myworkdayjobs.com/wday/cxs/intel/External/jobs,true,deep-resolved; 38/35 IL
Qualcomm Israel,scrape,https://qualcomm.wd5.myworkdayjobs.com/External,https://qualcomm.wd5.myworkdayjobs.com/External,false,scanned; no open Israel roles now
Cisco Israel,scrape,https://jobs.cisco.com/jobs/SearchJobs/Israel,https://jobs.cisco.com/jobs/SearchJobs/Israel,false,scanned; no open Israel roles now
eBay Israel,scrape,https://careers.ebayinc.com/us/en/israel,https://careers.ebayinc.com/us/en/israel,false,scanned; no open Israel roles now
Applied Materials Israel,scrape,https://amat.wd1.myworkdayjobs.com/ApA,https://amat.wd1.myworkdayjobs.com/ApA,false,scanned; no open Israel roles now
Siemens Israel,scrape,https://jobs.siemens.com/careers?location=Israel,https://jobs.siemens.com/careers?location=Israel,false,scanned; no open Israel roles now
Nucleai,scrape,https://www.nucleai.com/careers,https://www.nucleai.com/careers,false,scanned; no open Israel roles now
RADLogics,scrape,https://www.radlogics.com/careers/,https://www.radlogics.com/careers/,false,scanned; no open Israel roles now
Kai.ai,scrape,https://www.kai.ai/careers,https://www.kai.ai/careers,false,scanned; no open Israel roles now
Datos Health,scrape,https://www.datos-health.com/careers/,https://www.datos-health.com/careers/,false,scanned; no open Israel roles now
InspireMD,scrape,https://www.inspiremd.com/careers/,https://www.inspiremd.com/careers/,false,scanned; no open Israel roles now (suspect cleared)
NovoCure,scrape,https://www.novocure.com/careers/,https://www.novocure.com/careers/,false,scanned; no open Israel roles now
Belkin Vision,scrape,https://belkin-vision.com/careers/,https://belkin-vision.com/careers/,false,scanned; no open Israel roles now
Quris AI,scrape,https://www.quris.ai/careers,https://www.quris.ai/careers,false,scanned; no open Israel roles now
Nucleix,scrape,https://nucleix.com/careers/,https://nucleix.com/careers/,false,scanned; no open Israel roles now (suspect cleared)
Ukko,scrape,https://www.ukko.co/careers,https://www.ukko.co/careers,false,unreachable; could not scan
MeMed,scrape,https://www.me-med.com/careers/,https://www.me-med.com/careers/,false,scanned; no open Israel roles now (suspect cleared)
Embie,scrape,https://www.embie.co/careers,https://www.embie.co/careers,false,unreachable; could not scan
Cnoga Medical,scrape,https://www.cnogacare.co/careers,https://www.cnogacare.co/careers,false,scanned; no open Israel roles now (suspect cleared)
MedAware,scrape,https://www.medaware.com/careers,https://www.medaware.com/careers,false,unreachable; could not scan
AnX Robotica,scrape,https://anxrobotica.com/careers/,https://anxrobotica.com/careers/,false,unreachable; could not scan
Lam Research,scrape,https://careers.lamresearch.com/careers,https://careers.lamresearch.com/careers,false,scanned; no open Israel roles now
Infineon Technologies,scrape,https://www.infineon.com/cms/en/careers/,https://www.infineon.com/cms/en/careers/,false,scanned; no open Israel roles now
Siemens EDA,scrape,https://jobs.siemens.com/careers?location=Israel,https://jobs.siemens.com/careers?location=Israel,false,scanned; no open Israel roles now
Sony (Sony Semiconductor Israel),scrape,https://www.sony-semicon.com/en/company/israel.html,https://www.sony-semicon.com/en/company/israel.html,false,scanned; no open Israel roles now
Citrix (Cloud Software Group),scrape,https://www.cloud.com/company/careers,https://www.cloud.com/company/careers,false,scanned; no open Israel roles now
Atlassian,scrape,https://www.atlassian.com/company/careers/all-jobs,https://www.atlassian.com/company/careers/all-jobs,false,scanned; no open Israel roles now
X (Twitter),scrape,https://careers.x.com/en,https://careers.x.com/en,false,scanned; no open Israel roles now
eBay,scrape,https://careers.ebayinc.com/us/en/israel-jobs,https://careers.ebayinc.com/us/en/israel-jobs,false,scanned; no open Israel roles now
Electronic Arts,scrape,https://jobs.ea.com/en_US/careers,https://jobs.ea.com/en_US/careers,false,scanned; no open Israel roles now
Morgan Stanley,scrape,https://www.morganstanley.com/careers,https://www.morganstanley.com/careers,false,scanned; no open Israel roles now
Boston Scientific,scrape,https://bostonscientific.eightfold.ai/careers,https://bostonscientific.eightfold.ai/careers,false,scanned; no open Israel roles now
Novartis,scrape,https://www.novartis.com/careers,https://www.novartis.com/careers,false,scanned; no open Israel roles now
Novo Nordisk,scrape,https://www.novonordisk.com/careers.html,https://www.novonordisk.com/careers.html,false,scanned; no open Israel roles now
